X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-100.461759040999937,47.477168452000065,1174,381673,MCCLUSKY INERT WASTE LANDFILL,4TH AVE NE,MCCLUSKY,ND,58463,NOT AVAILABLE,(701) 363-2345,C&D,OPEN,SHERIDAN,38083,USA,47.47716845,-100.46175904,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-103.392249468999978,47.76188256000006,1175,381675,MCKENZIE COUNTY LANDFILL,2491 132ND AVE NW,ARNEGARD,ND,58835,NOT AVAILABLE,(701) 586-3445,"MUNICIPAL, C&D",OPEN,MCKENZIE,38053,USA,47.76188256,-103.39224947,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://county.mckenziecounty.net/DepartmentsDisplay/Landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.656704334,47.358545480000032,1176,381676,MERCER COUNTY REGIONAL LANDFILL,5251 COUNTY RD 26,HAZEN,ND,58545,NOT AVAILABLE,(701) 748-5839,"MUNICIPAL, C&D",OPEN,MERCER,38057,USA,47.35854548,-101.65670433,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.mercercountynd.com/government/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-96.608510643999978,46.29626289000003,1177,381677,MINN-DAK FARMERS COOPERATIVE,7525 RED RIVER RD,WAHPETON,ND,58075,NOT AVAILABLE,(701) 642-8411,INDUSTRIAL,OPEN,RICHLAND,38077,USA,46.29626289,-96.60851064,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.mdf.coop/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.220290641999952,47.063037540000039,1178,381678,MINNKOTA POWER COOPERATIVE - M.R. YOUNG STATION,3401 24TH ST SW,CENTER,ND,58530,NOT AVAILABLE,(701) 794-8711,INDUSTRIAL,OPEN,OLIVER,38065,USA,47.06303754,-101.22029064,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.142233661999967,47.438479889000064,1179,381680,MISSOURI RIVER SANITATION INERT WASTE FACILITY,2526 2ND STREET NW,UNDERWOOD,ND,58576,NOT AVAILABLE,(701) 255-7753,C&D,CLOSED,MCLEAN,38055,USA,47.43847989,-101.14223366,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",NOT AVAILABLE,2018-01-09T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.swc.nd.gov/4dlink9/4dcgi/GetContentPDF/PB-662/Missouri%20River%20Sanitation%20Landfill.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-99.188006405999943,47.750084547000029,1180,381681,NEW ROCKFORD LANDFILL,65TH AVE NE,NEW ROCKFORD,ND,58356,NOT AVAILABLE,(701) 947-2461,C&D,OPEN,EDDY,38027,USA,47.75008455,-99.18800641,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.cityofnewrockford.com/index.asp?SEC=53734CD0-287F-4D97-90B1-1514E25AE1D3&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-102.487100950999945,47.974559590000062,1181,381682,NEW TOWN INERT WASTE LANDFILL,WEST AVE,NEW TOWN,ND,58763,NOT AVAILABLE,(701) 627-4812,C&D,OPEN,MOUNTRAIL,38061,USA,47.97455959,-102.48710095,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.cityofnewtownnd.com/index.asp?SEC=2E27C7BC-7F91-48F9-8938-96B6C910FD7B&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.16788678099995,47.978217452000074,1182,381685,OAK VALLEY INERT SOLID WASTE MANAGEMENT FACILITY INC,8601 247TH AVE SE,SAWYER,ND,58781,NOT AVAILABLE,(701) 624-5703,C&D,OPEN,WARD,38101,USA,47.97821745,-101.16788678,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-98.09673354399996,46.123668900000041,1183,381686,OAKES LANDFILL,89TH ST SE,OAKES,ND,58474,NOT AVAILABLE,(701) 742-2137,C&D,OPEN,DICKEY,38021,USA,46.1236689,-98.09673354,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://oakesnd.com/landfillservices.php,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-102.123194306999963,47.946935860000046,1184,381687,PARSHALL,37TH ST,PARSHALL,ND,58770,NOT AVAILABLE,(701) 862-3459,C&D,OPEN,MOUNTRAIL,38061,USA,47.94693586,-102.12319431,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-102.89050586799999,48.167809358000056,1185,381688,PRAIRIE DISPOSAL INC,10210 52ND NW,TIOGA,ND,58852,NOT AVAILABLE,(800) 490-2106,C&D,OPEN,WILLIAMS,38105,USA,48.16780936,-102.89050587,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://r360environmentalsolutions.com/index.php?id=102,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-97.406703175999951,48.433136231000042,1186,381689,REFUSE DISPOSAL SERVICE INC,1463 DETWEILLER DR,GRAFTON,ND,58237,NOT AVAILABLE,(701) 352-0563,C&D,OPEN,WALSH,38099,USA,48.43313623,-97.40670318,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-99.984766599999944,48.280172705000041,1187,381690,RUGBY LANDFILL,60TH ST SE,RUGBY,ND,58368,NOT AVAILABLE,(701) 776-6181,C&D,OPEN,PIERCE,38069,USA,48.28017271,-99.9847666,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.cityofrugbynd.com/index.asp?Type=B_LIST&SEC=%7BD7104811-10D2-4BFF-ACB0-3EFF9E2B1235%7D,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-102.397214496999936,48.328725142000046,1188,381692,STANLEY LANDFILL,HWY 8,STANLEY,ND,58784,NOT AVAILABLE,(701) 628-2225,C&D,OPEN,MOUNTRAIL,38061,USA,48.32872514,-102.3972145,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-100.879987441999958,46.856001372000023,1189,381693,TESORO MANDAN REFINERY,900 OLD RED TRAIL NE,MANDAN,ND,58554,NOT AVAILABLE,(701) 667-2400,C&D,OPEN,MORTON,38059,USA,46.85600137,-100.87998744,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.ndhealth.gov/wm/HazardousWasteProgram/PermittedFacilities/TesoroMandanRefineryFactSheet.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-102.940958549999948,48.418434313000034,1190,381694,TIOGA INERT WASTE LANDFILL,69TH ST NW,TIOGA,ND,58852,NOT AVAILABLE,(701) 664-2807,C&D,OPEN,WILLIAMS,38105,USA,48.41843431,-102.94095855,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-97.278451634999954,48.805704722000023,1191,381695,VALLEY LANDFILL ASSOCIATION INC,15000 96TH STREET NE,HAMILTON,ND,58238,NOT AVAILABLE,(701) 454-6433,C&D,OPEN,PEMBINA,38067,USA,48.80570472,-97.27845163,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.swc.nd.gov/4dlink9/4dcgi/GetContentPDF/PB-674/Valley%20Landfill%20Association.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-96.940629783999952,46.883132018000026,1192,381698,WEST FARGO INERT LANDFILL,800 4TH AVENUE NW,WEST FARGO,ND,58078,NOT AVAILABLE,(701) 433-5400,C&D,OPEN,CASS,38017,USA,46.88313202,-96.94062978,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.westfargond.gov/Home/Details.aspx?ID=6146,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-117.099090362999974,33.123794389000068,1193,6919,SANCO RECYCLING,1044 WASHINGTON AVENUE,ESCONDIDO,CA,92025,NOT AVAILABLE,(760) 744-5615,TRANSFER,OPEN,SAN DIEGO,06073,USA,33.12379439,-117.09909036,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JEMCO EQUIPMENT,NOT AVAILABLE,37-AA-0965
-117.053430654999943,32.738608256000077,1194,6920,SANCO RESOURCE RECOVERY,6750 FEDERAL BLVD.,LEMON GROVE,CA,91945,NOT AVAILABLE,(619) 287-7555,TRANSFER,OPEN,SAN DIEGO,06073,USA,32.73860826,-117.05343066,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FEDERAL BOULEVARD PROPERTIES,NOT AVAILABLE,37-AA-0956
-124.215924880999978,40.724241331000023,1195,6921,SANDERS ROOFING CDI DEBRIS PROCESSING,6720 FIELDS LANDING DR.,FIELDS LANDING,CA,95503,NOT AVAILABLE,(707) 443-0503,TRANSFER,OPEN,HUMBOLDT,06023,USA,40.72424133,-124.21592488,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SANDERS ROOFING CDI DEBRIS PROCESSING,NOT AVAILABLE,12-AA-0128
-120.481840993999981,34.920626652000067,1196,6922,"SANTA MARIA AREA RECYCLING TERMINAL, LLC",2220 F STREET,SANTA MARIA,CA,93455,NOT AVAILABLE,(805) 922-4977,TRANSFER,OPEN,SANTA BARBARA,06083,USA,34.92062665,-120.48184099,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"K AND B TRUCKING, INC.",NOT AVAILABLE,42-AA-0074
-120.437578095999982,34.994803521000044,1197,6923,SANTA MARIA TRANSFER STATION,325 CUYAMA LANE,NIPOMO,CA,93444,NOT AVAILABLE,(805) 466-2985,TRANSFER,OPEN,SAN LUIS OBISPO,06079,USA,34.99480352,-120.4375781,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TROESH PROPERTIES AND INVESTMENTS L.L.C.,NOT AVAILABLE,40-AA-0022
-120.128744968999982,34.694922129000069,1198,6924,SANTA YNEZ VALLEY RECYCLING & TRANS STAT,4004 N. FOXEN CANYON ROAD AT LAND FILL,LOS OLIVOS,CA,93101,NOT AVAILABLE,(805) 882-3600,TRANSFER,OPEN,SANTA BARBARA,06083,USA,34.69492213,-120.12874497,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"CHAMBERLIN TRUST, C/O FRED CHAMBERLIN",NOT AVAILABLE,42-AA-0063
-116.970756873999946,32.829942144000015,1199,6925,SANTEE LVTO,8502 RAILROAD AVE.,SANTEE,CA,92020,NOT AVAILABLE,(619) 596-3212,TRANSFER,OPEN,SAN DIEGO,06073,USA,32.82994214,-116.97075687,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CALTRANS,NOT AVAILABLE,37-AA-0981
-120.418962589999978,39.650016074000064,1200,6926,SATTLEY TRANSFER STATION,"WESTSIDE RD; 4 MI N SATTLEY",SATTLEY,CA,95936,NOT AVAILABLE,(530) 289-3201,TRANSFER,OPEN,SIERRA,06091,USA,39.65001607,-120.41896259,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF SIERRA,NOT AVAILABLE,46-AA-0005
-118.399484930999961,34.251647485000021,1201,6927,SEGOVIA ROLL-OFF,12215 BRANFORD ST,PACOIMA,CA,91352,NOT AVAILABLE,(818) 869-4367,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.25164749,-118.39948493,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"T AND S INVESTMENT PROPERTIES, LLC",NOT AVAILABLE,19-AR-1257
-119.602474800999971,36.556069570000034,1202,6928,SELMA DISPOSAL AND RECYCLING CENTER,1675 SOUTH DOCKERY AVENUE,SELMA,CA,93662,NOT AVAILABLE,(559) 891-7694,TRANSFER,OPEN,FRESNO,06019,USA,36.55606957,-119.6024748,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"JOHNSON, LARRY R.",NOT AVAILABLE,10-AA-0191
-119.303490433999954,37.09642050300004,1203,6929,SHAVER LAKE TRANSFER STATION,1 MI E OF HWY 168 ON DINKEY CREEK RD,SHAVER LAKE,CA,93721,NOT AVAILABLE,(559) 262-4259,TRANSFER,OPEN,FRESNO,06019,USA,37.0964205,-119.30349043,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,10-AA-0010
-117.607874666999976,34.434891708000059,1204,6930,SHEEP CREEK TRANSFER STATION,10130 BUCKWHEAT ROAD,PHELAN,CA,92371,NOT AVAILABLE,(800) 722-8004,TRANSFER,OPEN,SAN BERNARDINO,06071,USA,34.43489171,-117.60787467,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF SAN BERNARDINO S.W. MGT DIV,NOT AVAILABLE,36-AA-0382
-124.064747186999952,40.043612502000023,1205,6931,SHELTER COVE CONTAINER SITE,TELEGRAPH CREEK ROAD,SHELTER COVE,CA,95540,NOT AVAILABLE,(707) 445-7491,TRANSFER,OPEN,HUMBOLDT,06023,USA,40.0436125,-124.06474719,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SHELTER COVE IMPROVEMENT DISTRICT,NOT AVAILABLE,12-AA-0018
-121.805285181999977,40.517968344000046,1206,6932,SHINGLETOWN TRANSFER STATION,HWY 44 AT RITTS MILL ROAD,SHINGLETOWN,CA,96001,NOT AVAILABLE,(530) 225-5661,TRANSFER,OPEN,SHASTA,06089,USA,40.51796834,-121.80528518,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF SHASTA PUBLIC WORKS DEPARTMENT,NOT AVAILABLE,45-AA-0010
-122.259144555999967,37.518313412000047,1207,6933,SHOREWAY ENVIRONMENTAL CENTER,225 SHOREWAY ROAD,SAN CARLOS,CA,94002,NOT AVAILABLE,(619) 449-4053,TRANSFER,OPEN,SAN MATEO,06081,USA,37.51831341,-122.25914456,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SOUTH BAYSIDE SYSTEM AUTHORITY,NOT AVAILABLE,41-AA-0016
-66.706772254999976,18.020214161000066,1208,722131,PUNUELOS WASTE MANAGEMENT MSWLF,EAST OF HWY 385,PENUELAS,PR,00624,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,NOT AVAILABLE,PENUELAS,72067,PRI,18.02021416,-66.70677226,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",NOT AVAILABLE,2018-04-06T00:00:00.000Z,IMAGERY/OTHER,2018-04-16T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-120.65352919299994,39.567603084000034,1209,6934,SIERRA CITY TRANSFER STATION,SIERRA BUTTES ROAD /CUPPS DUMP RD.,SIERRA CITY,CA,96125,NOT AVAILABLE,(530) 289-3201,TRANSFER,OPEN,SIERRA,06091,USA,39.56760308,-120.65352919,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,US FOREST SVC-CAMPTONVILLE,NOT AVAILABLE,46-AA-0004
-121.403264361999959,38.504890299000074,1210,6935,SIERRA WASTE RECYCLING &TRANSFER STATION,8260 BERRY AVENUE,SACRAMENTO,CA,95828,NOT AVAILABLE,(650) 776-4952,TRANSFER,OPEN,SACRAMENTO,06067,USA,38.5048903,-121.40326436,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SIERRA WASTE RECYCLING AND TRANSFER INC.,NOT AVAILABLE,34-AA-0214
-118.250328970999988,34.100468050000075,1211,6936,SILVERLAKE MAINTENANCE STATION - LVTOP,2187 RIVERSIDE DRIVE,LOS ANGELES,CA,90039,NOT AVAILABLE,(916) 653-7136,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.10046805,-118.25032897,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CALIF DEPT OF TRANSPO-SACRAMENTO,NOT AVAILABLE,19-AA-0824
-118.273205657999938,34.140872377000058,1212,6937,SILVERLAKE ST. MAINTENANCE DISTRICT YARD,4610 COLORADO BOULEVARD,LOS ANGELES,CA,90039,NOT AVAILABLE,(213) 485-6454,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.14087238,-118.27320566,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"CITY OF LOS ANGELES, BUREAU OF ST. SERV.",NOT AVAILABLE,19-AR-1214
-119.258501707999983,35.453365084000048,1213,6938,"SIMEKEN, INC.",10255 ENOS LANE,SHAFTER,CA,93263,NOT AVAILABLE,(562) 244-8258,TRANSFER,OPEN,KERN,06029,USA,35.45336508,-119.25850171,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"SIPPRELLE, JOHN",NOT AVAILABLE,15-AA-0395
-118.800044432999982,34.291979520000027,1214,6939,SIMI VALLEY LANDFILL & RECYCLING CENTER,2801 MADERA ROAD,SIMI VALLEY,CA,93065,NOT AVAILABLE,(805) 522-7023,TRANSFER,OPEN,VENTURA,06111,USA,34.29197952,-118.80004443,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,110002797689,1/31/2052,WASTE MANAGEMENT OF CALIFORNIA (SIMI VAL,NOT AVAILABLE,56-AA-0007
-118.379602505999955,34.234242182000067,1215,6940,SINGH DISPOSAL,11401 PENDLETON ST,SUN VALLEY,CA,91352,NOT AVAILABLE,(818) 886-4303,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.23424218,-118.37960251,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"NATURAL, INC.",NOT AVAILABLE,19-AR-1256
-122.405242787999967,37.739673544000027,1216,6941,SMART DEMOLITION,237 LOOMIS ST,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(650) 222-2995,TRANSFER,OPEN,SAN FRANCISCO,06075,USA,37.73967354,-122.40524279,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,J2 PROPERTIES,NOT AVAILABLE,38-AA-0019
